regimen,universida,univ_c,unidad_aca,unac_c,anexo_c,unicue,cui,telef,fax,web,direccion_norm,calle,altura,WKT_gkba,barrio,comuna,codigo_postal,codigo_postal_argentino,long,lat
Privado,Universidad de Morón,31,Instituto Sop. María Auxiliadora,272,0,3127200,1299,,,,Yapeyú 132,Yapeyú ,132,POINT (-58.4217263374239 -34.6137798979511),Almagro,Comuna 5,1202,C1202ACD,-58.4217263374239,-34.6137798979511
Privado,Universidad de Morón,31,Sevicio Penitenciario Federal Argentino,307,0,3130700,185,4361-0917,,,Humberto Primo 378,Humberto Primo ,378,POINT (-58.370986269894 -34.6207733349885),San Telmo,Comuna 1,1103,C1103ACH,-58.370986269894,-34.6207733349885
Privado,Universidad de Palermo,32,Rectorado,1,0,3200100,2515,5199-4500 Int.2500,4963-1560,www.palermo.edu,Mario Bravo 1050,Mario Bravo ,1050,POINT (-58.4159198715708 -34.5972163309537),Palermo,Comuna 14,1175,C1175ABT,-58.4159198715708,-34.5972163309537
Privado,Universidad de Palermo,32,Facultad de Ciencias Económicas,2,0,3200200,2514,199-4500 Int.2301,49631560,http://www.palermo.edu.ar/economicas,Larrea 1079,Larrea ,1079,POINT (-58.4006630898771 -34.5940185188521),Recoleta,Comuna 2,1117,C1117ABE,-58.4006630898771,-34.5940185188521
Privado,Universidad de Palermo,32,Facultad de Ingeniería,3,0,3200300,2515,5199-4500 Int.4614,4963-1560,http://www.palermo.edu.ar/ingenieria,Mario Bravo 1050,Mario Bravo ,1050,POINT (-58.4159198715708 -34.5972163309537),Palermo,Comuna 14,1175,C1175ABT,-58.4159198715708,-34.5972163309537
Privado,Universidad de Palermo,32,Facultad de Ciencias Sociales,4,0,3200400,2516,5199-4500 Int.4683,4963-1560,http://www.palermo.edu.ar/cienciassociales,Mario Bravo 1259,Mario Bravo ,1259,POINT (-58.4146186083938 -34.5950729125354),Recoleta,Comuna 2,1175,C1175ABW,-58.4146186083938,-34.5950729125354
Privado,Universidad de Palermo,32,Facultad de Derecho,5,0,3200500,2515,5199-4500 Int.1201,4963-1560,http://www.palermo.edu.ar/derecho,Mario Bravo 1050,Mario Bravo ,1050,POINT (-58.4159198715708 -34.5972163309537),Palermo,Comuna 14,1175,C1175ABT,-58.4159198715708,-34.5972163309537
Privado,Universidad de Palermo,32,Facultad de Arquitectura,22,0,3202200,2513,5199 -4500 Int.2716,4963-1560,http://www.palermo.edu.ar/arquitectura,Ecuador 933,Ecuador ,933,POINT (-58.4058731233263 -34.5990895243333),Balvanera,Comuna 3,1214,C1214ACO,-58.4058731233263,-34.5990895243333
Privado,Universidad de Palermo,32,Facultad de Diseño y Comunicación,232,0,3223200,2515,5199-4500 Int.1504,5199-4500,http://www.palermo.edu.ar/dyc,Mario Bravo 1050,Mario Bravo ,1050,POINT (-58.4159198715708 -34.5972163309537),Palermo,Comuna 14,1175,C1175ABT,-58.4159198715708,-34.5972163309537
Privado,Universidad de San Andrés,33,Sede Capital Federal [Posgrado],300,0,3330000,2521,4312-9499,4312-9436,,25 de Mayo 586, de Mayo ,25,POINT (-58.3711367820775 -34.6009717742223),San Nicolas,Comuna 1,1002,C1002ABA,-58.3711367820775,-34.6009717742223
Privado,Universidad del CEMA,34,Rectorado,1,0,3400100,2522,(C)6314-3000,6314-1654,www.cema.edu.ar,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Departamento de Investigación,7,0,3400700,2522,(C)6314-3000,6314-1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Departamento de Ciencias Políticas,95,0,3409500,2522,(C)6314-3000,6314-1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Departamento de Contabilidad,97,0,3409700,2522,(C)6314-3000,6314-1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Departamento de Economía y Finanzas,110,0,3411000,2522,(C)6314-3000,6314-1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Departamento de Ingeniería,119,0,3411900,2522,(C)6314-3000,6314-1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Departamento de Marketing,131,0,3413100,2522,(C)6314-3000,6314-1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Departamento de Matemática e Informática,134,0,3413400,2522,(C)6314-3000,6314-1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Doctorado en Dirección de Empresas,158,0,3415800,2522,(C)6314-3000,6314-1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Doctorado en Economía,159,0,3415900,2522,(C)6314-3000,6314-1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Maestría en Agronegocios,283,0,3428300,2522,(C)6314û3000,4314 - 1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Maestría en Ciencias del Estado,284,0,3428400,2522,(C)6314û3000,4314 - 1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Maestría en Dirección de Empresas,286,0,3428600,2522,(C)6314û3000,4314 - 1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Maestría en Economía,287,0,3428700,2522,(C)6314û3000,4314 - 1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Maestría en Estudios Internacionales,288,0,3428800,2522,(C)6314û3000,4314 - 1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Maestría en Evaluación de Proyectos,289,0,3428900,2522,(C)6314û3000,4314 - 1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del CEMA,34,Maestría en Finanzas,290,0,3429000,2522,(C)6314û3000,4314 - 1654,,Av. Córdoba 374,Av. Córdoba ,374,POINT (-58.3723604181354 -34.5986727036622),San Nicolas,Comuna 1,1054,C1054AAP,-58.3723604181354,-34.5986727036622
Privado,Universidad del Cine,35,Rectorado,1,0,3500100,2523,(R)4300-1413/4300-1407,4300-0674,www.ucine.edu.ar,Pasaje Giuffra 330,Pasaje Giuffra ,330,POINT (-58.3708577957347 -34.6167492120501),San Telmo,Comuna 1,1064,C1064ADD,-58.3708577957347,-34.6167492120501
Privado,Universidad del Cine,35,Facultad de Ciencias de la Comunicación,10,0,3501000,2523,(R)300-1413 /4300-140,4300-0674,,Pasaje Giuffra 330,Pasaje Giuffra ,330,POINT (-58.3708577957347 -34.6167492120501),San Telmo,Comuna 1,1064,C1064ADD,-58.3708577957347,-34.6167492120501
Privado,Universidad del Cine,35,Facultad de Cinematografía,225,0,3522500,2523,(R)300-1413 /4300-140,4300-0674,,Pasaje Giuffra 330,Pasaje Giuffra ,330,POINT (-58.3708577957347 -34.6167492120501),San Telmo,Comuna 1,1064,C1064ADD,-58.3708577957347,-34.6167492120501
Privado,Universidad del Museo Social Argentino,36,Rectorado,1,0,3600100,2524,5530-7600/5530-7603,5530-7614,www.umsa.edu.ar,Av. Corrientes 1723,Av. Corrientes ,1723,POINT (-58.3912206851556 -34.6041679736257),San Nicolas,Comuna 1,1042,C1042AAD,-58.3912206851556,-34.6041679736257
Privado,Universidad del Museo Social Argentino,36,Facultad de Ciencias Económicas,2,0,3600200,2524,5530-7600/5530-7603,5530-7614,,Av. Corrientes 1723,Av. Corrientes ,1723,POINT (-58.3912206851556 -34.6041679736257),San Nicolas,Comuna 1,1042,C1042AAD,-58.3912206851556,-34.6041679736257
Privado,Universidad del Museo Social Argentino,36,Facultad de Ciencias Jurídicas y Sociales,18,0,3601800,2524,5530-7694[C]5530-7600,5530-7614,,Av. Corrientes 1723,Av. Corrientes ,1723,POINT (-58.3912206851556 -34.6041679736257),San Nicolas,Comuna 1,1042,C1042AAD,-58.3912206851556,-34.6041679736257
Privado,Universidad del Museo Social Argentino,36,Facultad de Artes,213,0,3621300,2524,5530-7692/93[C]5530-7600,5530-7614,,Av. Corrientes 1723,Av. Corrientes ,1723,POINT (-58.3912206851556 -34.6041679736257),San Nicolas,Comuna 1,1042,C1042AAD,-58.3912206851556,-34.6041679736257
Privado,Universidad del Museo Social Argentino,36,Facultad de Ciencias Humanas,219,0,3621900,2524,5530-7615[C]5530-7600,5530-7614,,Av. Corrientes 1723,Av. Corrientes ,1723,POINT (-58.3912206851556 -34.6041679736257),San Nicolas,Comuna 1,1042,C1042AAD,-58.3912206851556,-34.6041679736257
Privado,Universidad del Museo Social Argentino,36,Facultad de Lenguas Modernas,242,0,3624200,2524,5530-7689[C]5530-7600,5530-7614,,Av. Corrientes 1723,Av. Corrientes ,1723,POINT (-58.3912206851556 -34.6041679736257),San Nicolas,Comuna 1,1042,C1042AAD,-58.3912206851556,-34.6041679736257
Privado,Universidad del Norte Santo Tomás de Aquino,37,Facultad de Filosofía,236,0,3723600,2533,4345-4817,4345-4817,,Defensa 422,Defensa ,422,POINT (-58.3717242473913 -34.6126459866877),Monserrat,Comuna 1,1065,C1065AAH,-58.3717242473913,-34.6126459866877
Privado,Universidad del Salvador,38,Rectorado,1,0,3800100,2531,4813-1408/9630,4812-4625,www.salvador.edu.ar,Viamonte 1856,Viamonte ,1856,POINT (-58.3935571895913 -34.6009493451979),Balvanera,Comuna 3,1056,C1056ABB,-58.3935571895913,-34.6009493451979
Privado,Universidad del Salvador,38,Facultad de Ciencias Económicas,2,0,3800200,2530,4813-3408/3409,4813-3408,,Viamonte 1816,Viamonte ,1816,POINT (-58.393231550668 -34.6009491602403),Balvanera,Comuna 3,1056,C1056ABB,-58.393231550668,-34.6009491602403
Privado,Universidad del Salvador,38,Facultad de Ingeniería,3,0,3800300,2527,4815-1974,4815-1974,,Lavalle 1878,Lavalle ,1878,POINT (-58.393623080248 -34.6033054618303),Balvanera,Comuna 3,1051,C1051ABB,-58.393623080248,-34.6033054618303
Privado,Universidad del Salvador,38,Facultad de Ciencias Sociales,4,0,3800400,2536,4373-8305,4373-8305,,Tte. Gral. Juan Domingo Perón 1818,Tte. Gral. Juan Domingo Perón ,1818,POINT (-58.3923579735491 -34.6069491806142),Balvanera,Comuna 3,1040,C1040AAB,-58.3923579735491,-34.6069491806142
Privado,Universidad del Salvador,38,Facultad de Medicina,6,0,3800600,2529,4811-8519/4815-5670,4811-8519,,Tucumán  1845,Tucumán  ,1845,POINT (-58.3933393041375 -34.6019028727969),Balvanera,Comuna 3,1050,C1050AAK,-58.3933393041375,-34.6019028727969
Privado,Universidad del Salvador,38,Facultad de Filosofía y Letras,8,0,3800800,2527,4372-4261/5115,4372-5115,,Lavalle 1878,Lavalle ,1878,POINT (-58.393623080248 -34.6033054618303),Balvanera,Comuna 3,1051,C1051ABB,-58.393623080248,-34.6033054618303
Privado,Universidad del Salvador,38,Facultad de Psicología y Psicopedagogía,21,0,3802100,2535,4813-3400/9639,4813-9639,,Marcelo T. de Alvear 1335,Marcelo T. de Alvear ,1335,POINT (-58.3862276297989 -34.5968862885167),Retiro,Comuna 1,1058,C1058AAU,-58.3862276297989,-34.5968862885167
Privado,Universidad del Salvador,38,Escuela de Arte y Arquitectura,166,0,3816600,2534,4951-6471,4951-6471,,Hipólito Yrigoyen 2441,Hipólito Yrigoyen ,2441,POINT (-58.4009008112661 -34.6108604763914),Balvanera,Comuna 3,1089,C1089AAU,-58.4009008112661,-34.6108604763914
Privado,Universidad del Salvador,38,Escuela de Diseño,174,0,3817400,2528,4771-3590,4771-3590,,Rodríguez Peña 770,Rodríguez Pe,770,POINT (-58.3916040731119 -34.6001067657274),San Nicolas,Comuna 1,1020,C1020ADP,-58.3916040731119,-34.6001067657274
Privado,Universidad del Salvador,38,Escuela de Estudios Orientales,177,0,3817700,2528,4771-3590,4771-3590,,Rodríguez Peña 770,Rodríguez Pe,770,POINT (-58.3916040731119 -34.6001067657274),San Nicolas,Comuna 1,1020,C1020ADP,-58.3916040731119,-34.6001067657274
Privado,Universidad del Salvador,38,Escuelas de Lenguas Modernas,204,0,3820400,2527,4372-4261/6201,4372-5115,,Lavalle 1878,Lavalle ,1878,POINT (-58.393623080248 -34.6033054618303),Balvanera,Comuna 3,1051,C1051ABB,-58.393623080248,-34.6033054618303
Privado,Universidad del Salvador,38,Facultad de Ciencias de la Administración,215,0,3821500,2530,4813-3409/3408,4813-3409,,Viamonte 1816,Viamonte ,1816,POINT (-58.393231550668 -34.6009491602403),Balvanera,Comuna 3,1056,C1056ABB,-58.393231550668,-34.6009491602403
Privado,Universidad del Salvador,38,Facultad de Ciencias de la Educación y de la Comunicación Social,217,0,3821700,2526,4811-2270/4812-9853,4812-9853,,Av. Callao 835,Av. Callao ,835,POINT (-58.3927716769964 -34.5992211054923),Recoleta,Comuna 2,1023,C1023AAB,-58.3927716769964,-34.5992211054923
Privado,Universidad del Salvador,38,Facultad de Ciencias Jurídicas,222,0,3822200,2525,4812-2826/3302/8119,4812-2826,,Av. Callao 660,Av. Callao ,660,POINT (-58.3929464196164 -34.6011846055436),Balvanera,Comuna 3,1022,C1022AAT,-58.3929464196164,-34.6011846055436
Privado,Universidad del Salvador,38,"Facultad de Historia, Geografía y Turismo",237,0,3823700,2532,4952-0591/0475,4952-0591,,Viamonte 2213,Viamonte ,2213,POINT (-58.3987530018242 -34.6020516826081),Balvanera,Comuna 3,1056,C1056ABI,-58.3987530018242,-34.6020516826081
Privado,Universidad del Salvador,38,Instituto de Capacitación Contínua,258,0,3825800,2528,4813-0180,4813-0180,,Rodríguez Peña 770,Rodríguez Pe,770,POINT (-58.3916040731119 -34.6001067657274),San Nicolas,Comuna 1,1020,C1020ADP,-58.3916040731119,-34.6001067657274
Privado,Universidad del Salvador,38,Instituto de Prevención de la Drogadependencia,267,0,3826700,2534,4952-1403/4951,4951-6471,,Hipólito Yrigoyen 2441,Hipólito Yrigoyen ,2441,POINT (-58.4009008112661 -34.6108604763914),Balvanera,Comuna 3,1089,C1089AAU,-58.4009008112661,-34.6108604763914
Privado,Universidad ISALUD,39,Rectorado,1,0,3900100,2537,(C)5239-4000,5279-4020,www.isalud.edu.ar,Venezuela 931,Venezuela ,931,POINT (-58.3794334747706 -34.6140639392269),Monserrat,Comuna 1,1095,C1095AAS,-58.3794334747706,-34.6140639392269
Privado,Universidad ISALUD,39,Ciclo de Licenciatura en Enfermería,65,0,3906500,2537,(C)5239-4000,5279-4020,,Venezuela 931,Venezuela ,931,POINT (-58.3794334747706 -34.6140639392269),Monserrat,Comuna 1,1095,C1095AAS,-58.3794334747706,-34.6140639392269
Privado,Universidad ISALUD,39,Enfermería Universitaria,160,0,3916000,2537,(C)5239-4000,5279-4020,,Venezuela 931,Venezuela ,931,POINT (-58.3794334747706 -34.6140639392269),Monserrat,Comuna 1,1095,C1095AAS,-58.3794334747706,-34.6140639392269
Privado,Universidad ISALUD,39,Licenciatura en Administración,273,0,3927300,2537,(C)5239-4000,5279-4020,,Venezuela 931,Venezuela ,931,POINT (-58.3794334747706 -34.6140639392269),Monserrat,Comuna 1,1095,C1095AAS,-58.3794334747706,-34.6140639392269
Privado,Universidad ISALUD,39,Licenciatura en Nutrición,276,0,3927600,2537,(C)5239-4000,5279-4020,,Venezuela 931,Venezuela ,931,POINT (-58.3794334747706 -34.6140639392269),Monserrat,Comuna 1,1095,C1095AAS,-58.3794334747706,-34.6140639392269
Privado,Universidad ISALUD,39,Profesorado Universitario,292,0,3929200,2537,(C)5239-4000,5279-4020,,Venezuela 931,Venezuela ,931,POINT (-58.3794334747706 -34.6140639392269),Monserrat,Comuna 1,1095,C1095AAS,-58.3794334747706,-34.6140639392269
Privado,Universidad ISALUD,39,Tecnicatura en Administración,310,0,3931000,2537,(C)5239-4000,5279-4020,,Venezuela 931,Venezuela ,931,POINT (-58.3794334747706 -34.6140639392269),Monserrat,Comuna 1,1095,C1095AAS,-58.3794334747706,-34.6140639392269
Privado,Universidad ISALUD,39,"Tecnicatura en Salud, Alimentación y Actividad Física",311,0,3931100,2537,(C)5239-4000,5279-4020,,Venezuela 931,Venezuela ,931,POINT (-58.3794334747706 -34.6140639392269),Monserrat,Comuna 1,1095,C1095AAS,-58.3794334747706,-34.6140639392269
Privado,Universidad Maimónides,40,Rectorado,1,0,4000100,2539,4373-1090/4905-1154 /4382-7510,4373-1090,www.maimonides.edu,Talcahuano 456,Talcahuano ,456,POINT (-58.3852701943361 -34.6031762026456),San Nicolas,Comuna 1,1013,C1013AAJ,-58.3852701943361,-34.6031762026456
Privado,Universidad Maimónides,40,Facultad de Ciencias de la Salud,9,0,4000900,2538,4905-1182,4905-1115,,Hidalgo 775,Hidalgo ,775,POINT (-58.4409010013531 -34.6103973728272),Caballito,Comuna 6,1405,C1405BCK,-58.4409010013531,-34.6103973728272
Privado,Universidad Maimónides,40,Escuela de Comunicación Multimedial,171,0,4017100,2538,4905-1183,4905-1115,,Hidalgo 775,Hidalgo ,775,POINT (-58.4409010013531 -34.6103973728272),Caballito,Comuna 6,1405,C1405BCK,-58.4409010013531,-34.6103973728272
Privado,Universidad Maimónides,40,"Facultad de Humanidades, Ciencias Sociales y Empresariales",239,0,4023900,2538,4905-1157/4905-1162 [C]4905-1100,4905-1115,,Hidalgo 775,Hidalgo ,775,POINT (-58.4409010013531 -34.6103973728272),Caballito,Comuna 6,1405,C1405BCK,-58.4409010013531,-34.6103973728272
Privado,Universidad Metropolitana para la Educación y el Trabajo,41,Rectorado,1,0,4100100,2540,5354-6669 Int. 7711,5354-6669,www.umet.edu.ar,Sarmiento 2037,Sarmiento ,2037,POINT (-58.3957335603489 -34.6057821832057),Balvanera,Comuna 3,1044,C1044AAE,-58.3957335603489,-34.6057821832057
Privado,Universidad Metropolitana para la Educación y el Trabajo,41,Departamento de Idiomas,19,0,4101900,2540,5354-6669 Int. 7732,5354-6669,,Sarmiento 2037,Sarmiento ,2037,POINT (-58.3957335603489 -34.6057821832057),Balvanera,Comuna 3,1044,C1044AAE,-58.3957335603489,-34.6057821832057
Privado,Universidad Metropolitana para la Educación y el Trabajo,41,Departamento de Actividad Física y Salud,75,0,4107500,2540,5354-6669 Int. 7722,5354-6669,,Sarmiento 2037,Sarmiento ,2037,POINT (-58.3957335603489 -34.6057821832057),Balvanera,Comuna 3,1044,C1044AAE,-58.3957335603489,-34.6057821832057
Privado,Universidad Metropolitana para la Educación y el Trabajo,41,Departamento de Desarrollo Comunitario,101,0,4110100,2540,5354-6669 Int. 7710,5354-6669,,Sarmiento 2037,Sarmiento ,2037,POINT (-58.3957335603489 -34.6057821832057),Balvanera,Comuna 3,1044,C1044AAE,-58.3957335603489,-34.6057821832057
Privado,Universidad Metropolitana para la Educación y el Trabajo,41,Departamento de Desarrollo Emprendedor,102,0,4110200,2540,5354-6669 Int. 7659,5354-6669,,Sarmiento 2037,Sarmiento ,2037,POINT (-58.3957335603489 -34.6057821832057),Balvanera,Comuna 3,1044,C1044AAE,-58.3957335603489,-34.6057821832057
Privado,Universidad Metropolitana para la Educación y el Trabajo,41,Departamento de Responsablidad Social,146,0,4114600,2540,5354-6669,,,Sarmiento 2037,Sarmiento ,2037,POINT (-58.3957335603489 -34.6057821832057),Balvanera,Comuna 3,1044,C1044AAE,-58.3957335603489,-34.6057821832057
Privado,Universidad Metropolitana para la Educación y el Trabajo,41,Departamento Pedagógico,154,0,4115400,2540,5354-6669 Int. 7746,5354-6669,,Sarmiento 2037,Sarmiento ,2037,POINT (-58.3957335603489 -34.6057821832057),Balvanera,Comuna 3,1044,C1044AAE,-58.3957335603489,-34.6057821832057
Privado,Universidad Metropolitana para la Educación y el Trabajo,41,Facultad de Desarrollo y Gestión de las Organizaciones,231,0,4123100,2540,5354-6669 Int. 7713,5354-6669,,Sarmiento 2037,Sarmiento ,2037,POINT (-58.3957335603489 -34.6057821832057),Balvanera,Comuna 3,1044,C1044AAE,-58.3957335603489,-34.6057821832057
Privado,Universidad Metropolitana para la Educación y el Trabajo,41,Facultad de Políticas Públicas,248,0,4124800,2540,5354-6669 Int. 7717,5354-6669,,Sarmiento 2037,Sarmiento ,2037,POINT (-58.3957335603489 -34.6057821832057),Balvanera,Comuna 3,1044,C1044AAE,-58.3957335603489,-34.6057821832057
Privado,Universidad Metropolitana para la Educación y el Trabajo,41,Facultad de Tecnología Aplicada,250,0,4125000,2540,5354-6669 Int. 7724,5354-6669,,Sarmiento 2037,Sarmiento ,2037,POINT (-58.3957335603489 -34.6057821832057),Balvanera,Comuna 3,1044,C1044AAE,-58.3957335603489,-34.6057821832057
Público,Universidad Nacional de la Matanza,42,Escuela de Posgrado,187,0,4218700,2303,4342-8776,4480-8975,,Av. de Mayo 774,Av. de Mayo ,774,POINT (-58.3773727075288 -34.6089202724502),Monserrat,Comuna 1,1084,C1084AAP,-58.3773727075288,-34.6089202724502
Público,Universidad Nacional de las Artes,43,Rectorado,1,0,4300100,2542,5777-1363/1364[C]5777-1300,5777-1363,www.iuna.edu.ar,Azcuénaga 1129,Azcuénaga ,1129,POINT (-58.3996900447348 -34.5949024197786),Recoleta,Comuna 2,1115,C1115AAG,-58.3996900447348,-34.5949024197786
Público,Universidad Nacional de las Artes,43,Área Transdepartamental Carrera de Artes Multimediales,43,0,4304300,2550,4 864-0004/ 4 862-8209,4 864-0004,www.iuna.edu.ar/departamentos/multimedia,Yatay 843,Yatay ,843,POINT (-58.4283115748438 -34.6018072128158),Almagro,Comuna 5,1184,C1184ADO,-58.4283115748438,-34.6018072128158
Público,Universidad Nacional de las Artes,43,Área Transdepartamental Carrera de Crítica de Arte,44,0,4304400,1090,4864-0004/4861/0324,4371-7160,http://criticadeartes.iuna.edu.ar,Bartolomé Mitre 1869,Bartolomé Mitre ,1869,POINT (-58.3930205921372 -34.6079447005105),Balvanera,Comuna 3,1039,C1039AAA,-58.3930205921372,-34.6079447005105
Público,Universidad Nacional de las Artes,43,Área Transdepartamental Carrera de Formación Docente,45,0,4304500,2543,4362-1699,4362-1699,http://formaciondocente.iuna.edu.ar,Bolivar 1664,Bolivar ,1664,POINT (-58.3722292123557 -34.6278993408027),Barracas,Comuna 4,1141,C1141AAJ,-58.3722292123557,-34.6278993408027
Público,Universidad Nacional de las Artes,43,Área Transdepartamental de Folklore ôAntonio Barceloö,46,0,4304600,2549,4956-0076,4956-0075,www.iuna.edu.ar/departamentos/c_ folklore,Sánchez de Loria 443,Sánchez de Loria ,443,POINT (-58.4130372252768 -34.6146717134723),Almagro,Comuna 5,1173,C1173ACI,-58.4130372252768,-34.6146717134723
Público,Universidad Nacional de las Artes,43,Carrera de Posgrado de Especialista en Arte-Terapia,55,0,4305500,2560,4 301-2405,,,Pinzón 1172,Pinzón ,1172,POINT (-58.3715880886931 -34.5866795404173),Retiro,Comuna 1,1161,C1161ADF,-58.3715880886931,-34.5866795404173
Público,Universidad Nacional de las Artes,43,"Departamento de Arte Dramáticas ""Antonio Cunill Cabanellas""",80,0,4308000,2547,4804-2352/9743,4804-2352,http://dramaticas.iuna.edu.ar,French 3614,French ,3614,POINT (-58.4117574907614 -34.5831491307542),Palermo,Comuna 14,1425,C1425AXD,-58.4117574907614,-34.5831491307542
Público,Universidad Nacional de las Artes,43,Departamento de Artes Audiovisuales,82,0,4308200,2548,4861-1541/4864-0004,4864-0004,http://audiovisuales.iuna.edu.ar,Rocamora 4141,Rocamora ,4141,POINT (-58.4225983319713 -34.5993949085572),Almagro,Comuna 5,1184,C1184ABC,-58.4225983319713,-34.5993949085572
Público,Universidad Nacional de las Artes,43,"Departamento de Artes del Movimiento""Maria Ruanova""",83,0,4308300,2549,4956-0168/0168,4956-0168,http://movimiento.iuna.edu.ar,Sánchez de Loria 443,Sánchez de Loria ,443,POINT (-58.4130372252768 -34.6146717134723),Almagro,Comuna 5,1173,C1173ACI,-58.4130372252768,-34.6146717134723
Público,Universidad Nacional de las Artes,43,"Departamento de Artes Musicales y Sonoras ""Carlos López Buchardo""",84,0,4308400,2541,4 961-0161/ 4 964-5593,,http://artesmusicales@iuna.edu.ar,Av. Córdoba 2445,Av. Córdoba ,2445,POINT (-58.4017895947653 -34.5991893103869),Recoleta,Comuna 2,1120,C1120AAG,-58.4017895947653,-34.5991893103869
Público,Universidad Nacional de las Artes,43,"Departamento de Artes Visuales ""Prilidiano Pueyrredón""",85,0,4308500,1090,2054-8558,4371-7537,www.iuna.edu.ar/departamentos/a_ visuales,Bartolomé Mitre 1869,Bartolomé Mitre ,1869,POINT (-58.3930205921372 -34.6079447005105),Balvanera,Comuna 3,1039,C1039AAA,-58.3930205921372,-34.6079447005105
Público,Universidad Nacional de las Artes,43,Sede Pizón,306,0,4330600,2560,4301-6526,,,Pinzón 1172,Pinzón ,1172,POINT (-58.3715880886931 -34.5866795404173),Retiro,Comuna 1,1161,C1161ADF,-58.3715880886931,-34.5866795404173
Público,Universidad Nacional de Luján,44,Sede Ciudad de Buenos Aires,304,0,4430400,2551,4962-7045/7026,4961-3268,http://www.unlu.edu.ar/sede-capital.html,Ecuador 871,Ecuador ,871,POINT (-58.406244513026 -34.5999147752481),Balvanera,Comuna 3,1214,C1214ACM,-58.406244513026,-34.5999147752481
Público,Universidad Nacional de Quilmes,45,Instituto de Estudios Sobre la Ciencia y la Tecnología,261,0,4526100,2552,4365-7100 Int. 5851,4305-6311,,Solís 1067,Solís ,1067,POINT (-58.3902193239091 -34.6211457961123),Constitucion,Comuna 1,1078,C1078AAU,-58.3902193239091,-34.6211457961123
Público,Universidad Nacional de San Martín,46,Instituto de Ciencias de la Rehabilitación y el Movimiento,259,0,4625900,2558,4576-0450,4576-0450,,Dragones 2201,Dragones ,2201,POINT (-58.4420103452457 -34.5514225035667),Belgrano,Comuna 13,1428,C1428AZI,-58.4420103452457,-34.5514225035667
